date,size,time,hash
"2016-08-12T05:00:18.888669","0 MiB","18.42","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T06:00:20.754606","0 MiB","19.59","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T07:00:20.366954","0 MiB","19.55","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T08:00:21.525810","0 MiB","21.04","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T09:00:20.440798","0 MiB","19.42","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T10:00:18.316163","0 MiB","17.63","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T11:00:18.775754","0 MiB","18.45","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T12:00:21.800033","0 MiB","20.89","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T13:00:21.120989","0 MiB","20.71","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T14:00:20.073388","0 MiB","19.14","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T15:00:19.086723","0 MiB","18.58","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T16:00:19.538813","0 MiB","18.48","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T17:00:21.221796","0 MiB","20.61","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T18:00:18.623476","0 MiB","18.34","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T19:00:21.571166","0 MiB","20.67","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T20:00:22.316222","0 MiB","21.75","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T21:00:19.027007","0 MiB","17.89","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T22:00:18.369865","0 MiB","17.62","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-12T23:00:18.319234","0 MiB","17.99","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T00:00:22.236360","0 MiB","21.31","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T01:00:21.169744","0 MiB","20.69","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T02:00:22.794622","0 MiB","21.73","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T03:00:19.380849","0 MiB","18.79","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T04:00:22.820120","0 MiB","22.67","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T05:00:20.856098","0 MiB","20.21","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T06:00:19.310696","0 MiB","19.05","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T07:00:19.397212","0 MiB","18.60","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T08:00:19.919301","0 MiB","19.57","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T09:00:21.436802","0 MiB","20.61","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T10:00:18.395419","0 MiB","18.05","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T11:00:22.623424","0 MiB","21.79","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T12:00:20.469461","0 MiB","20.15","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T13:00:19.037482","0 MiB","18.29","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T14:00:18.383978","0 MiB","18.02","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T15:00:22.263360","0 MiB","21.51","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T16:00:19.468450","0 MiB","19.23","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T17:00:19.842030","0 MiB","19.08","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T18:00:20.782419","0 MiB","20.58","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T19:00:21.239752","0 MiB","20.50","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T20:00:21.798321","0 MiB","21.45","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T21:00:18.770129","0 MiB","17.77","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T22:00:18.462273","0 MiB","17.82","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-13T23:00:18.398520","0 MiB","18.12","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T00:00:22.598931","0 MiB","21.60","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T01:00:21.258197","0 MiB","20.75","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T02:00:17.955232","0 MiB","17.75","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T03:00:18.878290","0 MiB","17.84","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T04:00:18.755218","0 MiB","18.11","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T05:00:19.244394","0 MiB","18.95","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T06:00:18.992181","0 MiB","17.96","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T07:00:20.716535","0 MiB","20.00","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T08:00:18.613929","0 MiB","18.19","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T09:00:17.776224","0 MiB","17.70","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T10:00:18.163308","0 MiB","17.33","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T11:00:18.564187","0 MiB","17.98","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T12:00:18.380201","0 MiB","18.07","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T13:00:20.626825","0 MiB","19.65","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T14:00:20.748066","0 MiB","20.01","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T15:00:18.023607","0 MiB","17.60","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T16:00:18.731171","0 MiB","17.62","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T17:00:18.895569","0 MiB","18.07","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T18:00:18.679966","0 MiB","18.11","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T19:00:21.770198","0 MiB","21.48","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T20:00:19.063605","0 MiB","17.99","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T21:00:21.697272","0 MiB","20.91","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T22:00:19.051861","0 MiB","18.54","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-14T23:00:18.344385","0 MiB","18.11","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T00:00:18.580541","0 MiB","17.68","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T01:00:18.995287","0 MiB","18.38","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T02:00:19.331481","0 MiB","19.01","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T03:00:20.139329","0 MiB","19.13","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T04:00:18.644737","0 MiB","17.99","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T05:00:21.045167","0 MiB","20.69","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T06:00:22.681739","0 MiB","21.70","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T07:00:19.700538","0 MiB","19.08","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T08:00:20.491857","0 MiB","20.18","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T09:00:21.779121","0 MiB","20.82","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T10:00:19.409308","0 MiB","18.72","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T11:00:18.343866","0 MiB","18.02","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T12:00:22.509514","0 MiB","21.50","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T13:00:22.517550","0 MiB","21.40","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T14:00:21.260105","0 MiB","20.91","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T15:00:18.528791","0 MiB","17.52","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T16:00:18.399479","0 MiB","17.72","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T17:00:18.743638","0 MiB","18.38","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T18:00:18.704713","0 MiB","17.73","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T19:00:18.456188","0 MiB","17.81","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T20:00:20.242280","0 MiB","19.95","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T21:00:22.259654","0 MiB","21.26","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T22:00:19.024013","0 MiB","18.52","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-15T23:00:22.160950","0 MiB","21.94","d44edc062ea5cb6c830d5dec72292aab7bb43670"
"2016-08-16T00:01:34.752845"," 16.83 MiB ","93.73","0c72af1bd1f7d8571c162c756d34458f86e8419e"
"2016-08-16T01:02:47.825024"," 17.02 MiB ","167.35","c4216e9915c87916d055b579cbfb38a42f76e309"
"2016-08-16T02:01:31.227158"," 17.37 MiB ","90.24","60f8c81e42df20bf6ae4b04d7f2e1c06777613b9"
"2016-08-16T03:00:58.834104","0 MiB","58.30","c03745970c1b0bb2ca533ad3bd82ded2aef4ad82"
"2016-08-16T04:01:42.821431","0 MiB","101.75","f9b77789b6ba7a4c2142247cd025e038eac41386"
"2016-08-16T05:01:36.631511"," 19.07 MiB ","95.96","b169067e6b03c3c609575b848f69a625e7ced4f8"
"2016-08-16T06:01:31.887477"," 2.65 MiB ","90.82","0e2acc5e1946078a6a82cce8411a093284b08849"
"2016-08-16T07:01:43.478764"," 2.66 MiB ","102.80","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T08:00:52.786941","0 MiB","51.35","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T09:00:51.069476"," 1.83 MiB ","50.33","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T10:01:33.751215"," 1.47 MiB ","93.46","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T11:01:31.678966"," 426.28 KiB ","90.95","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T12:01:31.257075","0 MiB","90.09","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T13:00:25.025173","0 MiB","24.42","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T14:00:24.156256","0 MiB","23.47","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T15:00:37.939956","0 MiB","37.56","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T16:00:36.962778","0 MiB","36.15","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T17:00:29.028784","0 MiB","27.94","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T18:00:27.367195","0 MiB","26.92","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T19:00:24.237355","0 MiB","23.35","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T20:00:25.007816","0 MiB","24.70","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T21:00:26.966966","0 MiB","26.21","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T22:00:23.566434","0 MiB","23.31","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-16T23:00:26.376283","0 MiB","25.49","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-17T00:00:27.612032","0 MiB","27.09","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-17T01:00:28.140872","0 MiB","27.98","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-17T02:00:35.047532","0 MiB","34.19","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-17T03:00:24.922122","0 MiB","24.38","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-17T04:00:21.686492","0 MiB","21.50","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-17T05:00:21.066769","0 MiB","20.16","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-17T06:00:23.612063","0 MiB","23.01","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-17T07:00:26.047956","0 MiB","24.65","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-17T08:00:24.197991","0 MiB","23.18","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-17T18:00:20.305516","0 MiB","19.90","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-17T19:00:20.496505","0 MiB","20.02","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-17T20:00:18.434325","0 MiB","17.98","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-17T21:00:20.333624","0 MiB","19.28","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-17T22:00:20.359639","0 MiB","19.87","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-17T23:00:20.099342","0 MiB","19.70","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T00:00:19.051540","0 MiB","18.84","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T01:00:18.860863","0 MiB","18.52","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T02:00:19.207715","0 MiB","18.08","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T03:00:19.731906","0 MiB","19.06","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T04:00:19.216138","0 MiB","18.10","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T05:00:18.647230","0 MiB","18.10","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T06:00:21.118168","0 MiB","20.13","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T07:00:18.604635","0 MiB","18.14","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T08:00:19.133482","0 MiB","18.28","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T09:00:19.027730","0 MiB","17.89","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T10:00:18.212442","0 MiB","17.81","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T11:00:18.244976","0 MiB","17.96","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T12:00:19.208159","0 MiB","18.15","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T13:00:18.334626","0 MiB","18.02","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T14:00:18.859399","0 MiB","17.78","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T15:00:18.566731","0 MiB","18.04","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T16:00:18.375489","0 MiB","18.02","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T17:00:18.472181","0 MiB","18.12","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T18:00:18.638510","0 MiB","18.09","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T19:00:18.799840","0 MiB","17.94","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T20:00:18.858025","0 MiB","17.87","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T21:00:18.153711","0 MiB","17.58","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T22:00:18.683567","0 MiB","17.63","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-18T23:00:18.148896","0 MiB","17.92","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T00:00:18.231666","0 MiB","18.02","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T01:00:18.221081","0 MiB","17.74","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T02:00:18.833891","0 MiB","17.79","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T03:00:18.660612","0 MiB","17.66","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T04:00:18.462163","0 MiB","17.72","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T05:00:18.288336","0 MiB","17.84","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T06:00:17.991167","0 MiB","17.72","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T07:00:17.611776","0 MiB","17.44","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T08:00:18.206467","0 MiB","17.47","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T09:00:18.431048","0 MiB","17.50","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T10:00:18.278458","0 MiB","17.46","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T11:00:18.795664","0 MiB","18.02","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T12:00:18.442645","0 MiB","17.69","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T13:00:18.656310","0 MiB","17.61","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T14:00:17.968914","0 MiB","17.79","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T15:00:17.856504","0 MiB","17.61","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T16:00:20.575542","0 MiB","20.00","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T17:00:18.181255","0 MiB","17.77","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T18:00:18.365957","0 MiB","17.79","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T19:00:18.021203","0 MiB","17.69","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T20:00:18.708578","0 MiB","17.68","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T21:00:18.874732","0 MiB","17.93","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T22:00:18.038316","0 MiB","17.44","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-19T23:00:18.261328","0 MiB","17.76","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T00:00:17.923237","0 MiB","17.74","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T01:00:18.740639","0 MiB","17.64","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T02:00:18.745698","0 MiB","17.69","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T03:00:18.071135","0 MiB","17.55","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T04:00:17.958812","0 MiB","17.56","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T05:00:18.423326","0 MiB","17.81","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T06:00:18.425765","0 MiB","17.92","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T07:00:18.674169","0 MiB","17.86","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T08:00:17.788824","0 MiB","17.54","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T09:00:18.670618","0 MiB","18.38","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T10:00:17.719983","0 MiB","17.64","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T11:00:18.639703","0 MiB","17.84","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T12:00:18.133016","0 MiB","17.84","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T13:00:18.595320","0 MiB","17.64","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T14:00:18.587026","0 MiB","17.59","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T15:00:18.116203","0 MiB","17.54","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T16:00:18.574849","0 MiB","17.68","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T17:00:18.146490","0 MiB","17.85","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T18:00:18.442134","0 MiB","17.71","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T19:00:18.317747","0 MiB","18.02","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T20:00:17.914206","0 MiB","17.51","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T21:00:18.398202","0 MiB","17.64","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T22:00:18.549790","0 MiB","17.70","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-20T23:00:18.009108","0 MiB","17.87","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T00:00:17.925766","0 MiB","17.72","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T01:00:18.615954","0 MiB","17.63","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T02:00:18.610258","0 MiB","17.60","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T03:00:17.943099","0 MiB","17.57","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T04:00:18.068772","0 MiB","17.64","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T05:00:18.656526","0 MiB","17.81","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T06:00:18.170921","0 MiB","17.84","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T07:00:17.638991","0 MiB","17.51","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T08:00:18.432054","0 MiB","17.65","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T09:00:18.699955","0 MiB","17.97","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T10:00:18.653934","0 MiB","17.59","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T11:00:18.387504","0 MiB","17.86","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T12:00:18.422073","0 MiB","17.61","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T13:00:18.691676","0 MiB","17.67","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T14:00:18.590882","0 MiB","17.58","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T15:00:18.836367","0 MiB","17.90","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T16:00:18.054837","0 MiB","17.61","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T17:00:18.795838","0 MiB","17.80","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T18:00:18.350929","0 MiB","17.83","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T19:00:18.786173","0 MiB","17.68","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T20:00:18.113592","0 MiB","17.60","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T21:00:17.824219","0 MiB","17.57","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T22:00:18.267043","0 MiB","17.50","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-21T23:00:18.349056","0 MiB","17.90","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T00:00:18.820260","0 MiB","17.78","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T01:00:18.567580","0 MiB","17.66","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T02:00:17.886142","0 MiB","17.48","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T03:00:18.594284","0 MiB","17.65","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T04:00:18.485629","0 MiB","17.97","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T05:00:18.571567","0 MiB","17.65","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T06:00:18.201439","0 MiB","17.59","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T07:00:17.773950","0 MiB","17.60","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T08:00:18.046747","0 MiB","17.52","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T09:00:18.298674","0 MiB","17.53","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T10:00:17.687860","0 MiB","17.39","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T11:00:18.564545","0 MiB","17.84","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T12:00:18.779769","0 MiB","17.76","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T13:00:18.204678","0 MiB","17.71","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T14:00:18.517141","0 MiB","17.61","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T15:00:18.561112","0 MiB","17.73","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T16:00:17.929291","0 MiB","17.52","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T17:00:18.105312","0 MiB","17.94","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T18:00:18.776595","0 MiB","17.83","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T19:00:18.521514","0 MiB","17.75","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T20:00:18.396843","0 MiB","17.65","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T21:00:18.376420","0 MiB","17.61","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T22:00:18.712251","0 MiB","18.29","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-22T23:00:18.817697","0 MiB","17.81","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-23T00:00:18.241485","0 MiB","17.71","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-23T01:00:18.181876","0 MiB","17.42","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-23T02:00:18.374229","0 MiB","17.53","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-23T03:00:18.640046","0 MiB","17.53","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-23T04:00:18.710135","0 MiB","18.13","002706766bbac097007fcbb76f8892eb0c72d7bf"
"2016-08-23T05:00:18.535811","0 MiB","17.73","002706766bbac097007fcbb76f8892eb0c72d7bf"
